,weight,height,bone_density
41,96.93152142667569,138.2658811393641,1.9235034715532369
42,171.72798141946916,279.68128104426233,1.896052097438243
43,55.241874934286834,233.8056418533316,0.9295538241137123
44,47.608242482395184,246.4279530087887,1.2772846373813391
45,58.38972215934486,252.38454278825185,0.8661522503551843
46,183.68628140184776,295.6330202233877,1.8383775237259117
47,73.23210078647126,236.3511088679016,0.6008967070490401
48,171.0290154876889,274.6105465509765,1.7832785911279412
49,125.84646588914036,209.55518482994356,0.3908299971909514
50,86.57981323863052,137.6636033573393,1.3642071037843009
51,131.26848424806678,234.16129910871368,0.2684588455888143
52,144.75791454994044,272.72652447465504,1.7345515005142336
53,132.62281940979042,209.4883472668745,0.6507045757530214
54,152.72224781322836,290.9166872381298,1.9351152220240668
55,164.20512292850725,269.7557537115144,1.746398256299625
56,57.88247884004348,290.373741674205,1.0534102151631384
57,76.21547086650634,216.6003837858554,1.3376855574137554
58,184.10293977175587,270.2638727001211,1.9777701080932149
59,116.96069896210308,241.3805266897654,0.3146925419768324
60,128.9208651103382,214.0260389427334,0.6909662385998553
61,125.67167295070948,199.37264101657792,0.5489008976312326
62,68.53866781047037,244.71483495829372,0.5488720536934925
63,64.62520092195619,229.1934835056785,0.8621129228997519
64,164.4562287289788,262.2658435901919,1.8764630012286432
65,73.93105616852722,230.60033894674967,0.7443212794229279
66,117.19968566488092,234.6887868702508,0.4900999644561532
67,115.1990027446784,208.1754769859257,0.2772909999847284
68,135.09533142135288,225.25089643878275,0.2722426587423103
69,86.82137078886349,183.27900827508256,1.2539337195182454
70,95.51723430232684,184.90371700322976,1.633935710558175
71,97.44096608602663,187.93120280972423,1.5935172732023797
72,98.19120332019908,165.5036072706554,1.3213832216103936
73,129.18321374681707,194.5877897726564,0.3729802072982302
74,180.18925792622463,267.0054883914657,1.6801973317875474
75,115.17130846445733,212.47125413537384,0.7450261651479044
76,153.9856985085267,305.0100563287741,1.6184317489308666
77,107.797663758559,138.3533342235047,1.4544776939745354
78,131.0676354748839,244.16955224433485,0.5879568142808397
79,68.97215500757912,216.57536924175508,0.8719136758484944
80,151.65946640896829,203.52370603128884,0.5790401474162623
81,68.12000783842261,265.44979336051324,0.6181960089063836
82,62.37060014020862,192.7787981326159,1.4079474869853383
83,143.4238491003191,280.7587689624127,1.7810128938259933
84,86.16745488567283,150.18163080819943,1.2104667449494049
85,173.8818203595751,269.66339381224435,1.6002037136315723
86,53.30430247224957,247.6245426822193,0.7774396070753042
87,112.1746688442616,187.27153486067297,0.3854922351839532
88,78.14688398771442,204.63695196210648,0.9473732099415866
89,93.5131779051027,160.73801317688472,1.559174696552458
90,48.615554477101554,160.16102646394395,1.8066620386620933
91,142.76792508993864,283.22251803467896,1.6779079410185724
92,46.13410184860312,266.82840236060963,0.1798338511917178
93,191.2667058207457,279.50654942394806,1.6051727474329691
94,157.54652249602847,259.0569449012227,1.611780975474742
95,47.9774762112673,198.81941577962525,1.2030792871829663
96,78.88636283448878,182.6384941032736,1.3070933736853927
97,56.22311112537768,260.3387276945562,0.8263491965744547
98,82.82115365605858,136.90173388840785,1.1179550350182337
99,170.97077828079136,270.86408050998114,1.8641078082991387
100,181.07373621630853,259.58789904868416,1.8916148154522032
101,104.55348529857298,132.1501921458381,1.2632810300093904
102,170.87108369517674,261.24537403417503,1.895626506852764
103,181.6061022618632,285.1538113419512,2.036341352344213
104,123.31663026614244,212.90670918694573,0.5032885639756554
105,158.5017304802524,297.8110423304391,1.8720579921933933
106,70.38010691360823,310.14336936712584,0.8906223436790075
107,101.82016205585334,135.27634858678914,1.2436714271145322
108,88.9205783903969,193.71933432774372,1.6053265681547169
109,93.47634328912116,171.87612225790906,1.4252733142158458
110,205.49147713328472,293.68092953614376,1.8129587383251176
111,135.17070286450698,196.4761414646252,0.4276291637524791
112,109.15551512314796,139.74628038745152,1.4446796269648845
113,153.19799113420706,294.8578245233597,1.654303609692132
114,55.48563437319561,273.64459577507444,0.5930042377562622
115,52.02543719062791,242.76125369047207,1.015253546806361
116,82.22609915509202,175.00830954095687,1.5429194071903756
117,83.0747148339579,169.46394897942244,1.733816708913699
118,64.0078774158363,233.1935552945205,0.8162469056673177
119,69.5172060157134,245.9478830144635,1.1527444822744632
120,86.16356782811542,155.63582997744024,1.1881216235960763
121,112.40295637442944,178.7127194100699,1.479966361008741
122,52.03067058604204,269.5476117829322,0.8554840833147186
123,133.49129683839763,237.45945064746732,0.6478890665068415
124,78.94171084573006,256.477731610526,0.9567721829380896
125,74.5551239939447,129.0378423450397,1.8066537152366964
126,187.581394419857,280.0397494336783,1.779518366951288
127,110.2874797638306,223.9912534221465,0.2497328667419577
128,75.72478732317096,235.8931166919528,0.6053707924462248
129,185.3824387997676,279.3412425363152,1.76910266780929
130,161.82562752335474,264.4481434379389,1.8508369068031347
131,139.12112567727476,247.0610541451103,0.3188148711564136
132,77.60277005618644,279.4720971722569,1.039580849677586
133,149.7580798223016,284.9506178851921,1.769995023117966
134,80.28507748301507,142.54584239789645,1.4500171907387611
135,72.07547853610403,238.76512659394476,1.2392929842751617
136,162.2477209125974,278.0144766814775,1.8490469739376971
137,112.86954580701808,242.9010102486757,0.6331096775447758
138,95.95814843652376,169.4029706234776,1.9339590301574765
139,77.18781724813438,125.25975286072486,0.9107698743623336
140,74.46533409543319,255.6840316619693,1.0315118164421782
141,135.87240327145577,238.00213403288,0.5742412949967103
142,124.97750747843013,178.70235655058173,1.453357548504229
143,131.47516954756645,194.87700501822127,0.6534273751584505
144,108.06719962930984,225.2196793168033,0.2546932849407175
145,95.59419924088498,148.5868075960006,1.5219837624945995
146,94.24012155955528,172.42881085759473,1.6977684919516047
147,140.41160422849288,228.87719161541293,0.3889323538312427
148,60.75500572923192,236.4352952786415,0.7159470443544538
149,63.82516897536187,166.59248212385447,1.298949944991445
150,63.29814434474667,235.77299150291705,0.4928503171584864
151,112.91779922936884,192.36919863844508,1.0263248002935883
152,224.6670938015323,287.09692622891066,1.8386127041429652
153,109.00618812791782,160.52422061151384,1.3681101993302018
154,105.29642294943996,226.5825667222072,0.8221769848783678
155,76.225729391411,259.1086477989114,0.7374290513676479
156,141.81129818977564,276.3970479994815,1.8295767108907044
157,97.35523604587186,251.9994107488436,0.9628901136877186
158,115.4348950088331,183.12376025736705,0.7903414680320604
159,89.70311032807304,156.2405917163878,1.6250697407515182
160,57.52464737878245,227.49931168144096,1.1721054041012595
161,51.38059767318015,238.1848628179401,0.9805040364721168
162,42.09969603753376,227.37503795578908,0.8221431441381234
163,117.1746688812668,217.67223869662803,0.937066127078956
164,124.73845647267495,190.97841632156255,0.3829899945334802
165,134.26360465569132,267.5524060530684,1.7503217159132445
166,95.97041357532098,130.1542133327032,1.4463753053547086
167,92.5968068581717,180.49636039452577,1.3761893905846718
168,68.48770253370607,287.62954497399096,0.935261612880508
169,117.19468433696464,184.6470316348083,0.5750817477303234
170,108.24252390275932,226.387150489521,0.679361341643357
171,66.42336238584835,236.50320198628796,0.9575543335856024
172,76.02227140926135,176.62651703383895,1.7105453701139866
173,121.41518632401716,172.03601268537534,0.480598127338137
174,57.19170633232069,235.0230232663692,1.213925819014417
175,150.71611766191103,282.0915287376736,1.9204844282340705
176,210.08915166898743,280.6466938485446,1.87317698681272
177,48.55974996097864,259.5483426230564,0.7365796448401595
178,64.00231041693281,196.15262156778812,1.2319890548803316
179,119.0759953755925,290.2146603872316,1.6899898257584691
180,126.97398566185838,176.55697601556832,0.4149001384545983
181,130.48091261900723,206.32376608629303,0.5016580084571394
182,133.44781112441973,155.09395782096962,1.4304479491290532
183,134.9059444885122,238.76455333070868,0.2047245193530737
184,160.79118253296753,278.84595680745707,1.88386330716591
185,119.50582030385677,180.3134318928352,1.3116442021474348
186,72.52631853947582,140.56424880551083,1.4237553742503288
187,128.8818519041837,213.04647915777036,0.705158582061247
188,136.20794522382556,152.6903493857279,1.4831671824365114
189,171.33067237596362,262.5506903967367,1.4851894256452494
190,65.43023551718235,237.91123671910395,0.7099515120227946
191,139.6495475140477,218.79658441290752,0.4367176442323436
